id,scope,file,start_line,end_line,kind,pt_score,text,action,new_text,sensitivity,evidence,reviewed_by,status
workers-comment-52df730d,workers,apps/workers/src/banco.ts,4,16,jsdoc,12,"/**
 * Dois pools, dois papéis.
 *
 * O papel da aplicação (`DATABASE_URL_APP`) é o único que toca dado de negócio, e
 * sempre dentro de `comTenant`. O papel dono (`DATABASE_URL`) serve para **uma** coisa
 * no worker: descobrir de qual tenant é cada linha de fila. `outbox_mensagem` e
 * `entrega_webhook` são varridos por todos os tenants ao mesmo tempo, e a política de
 * RLS — que é escrita sobre `pipe.tenant_id` — não tem como devolver linha antes de
 * haver tenant em vigor. É a mesma lacuna já registrada na migration `0001_rls`.
 *
 * A regra que sustenta o isolamento continua valendo: nada além do `select` de
 * reivindicação roda com o papel dono.
 */",translate,"Two pools and roles. Only the app role (`DATABASE_URL_APP`) accesses business data, always inside `comTenant`. The owner role (`DATABASE_URL`) has one worker use: identify the tenant of each queued row. `outbox_mensagem` and `entrega_webhook` span all tenants, and RLS on `pipe.tenant_id` cannot return rows before a tenant is set. Migration `0001_rls` records this exception. Isolation still requires that no query except the claim `select` uses the owner role.",security,apps/workers/src/banco.ts:4; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-2072ca1d,workers,apps/workers/src/csv.ts,1,18,jsdoc,12,"/**
 * Ler e escrever CSV, com o comportamento do `CSV.new(io, headers: true)` do Ruby
 * que o `DataImportJob` do Chatwoot usa (ver `importacao-de-contatos.ts`):
 *
 * - campo entre aspas pode ter separador e quebra de linha; `""""` é uma aspa;
 * - aspas malformadas são ERRO (`CsvMalformado`, o `CSV::MalformedCSVError` de
 *   lá), e a importação inteira falha em vez de importar meia linha errada;
 * - o BOM do UTF-8 do começo sai (`delete_prefix(""\xEF\xBB\xBF"")`).
 *
 * Escrito aqui, e não trazido de biblioteca, porque não há leitor de CSV no
 * monorepo e são quarenta linhas — uma dependência nova mexeria no lockfile que
 * três frentes compartilham.
 *
 * Acréscimos do Pipe ao comportamento do Ruby:
 * - o separador é detectado na linha de cabeçalho (`;` ou `,`): o Excel em
 *   português salva com ponto e vírgula, e o Chatwoot só aceita vírgula;
 * - linha inteira em branco é pulada, em vez de virar contato vazio.
 */",translate,"Read and write CSV with Ruby `CSV.new(io, headers: true)` behavior used by Chatwoot's `DataImportJob` (see `importacao-de-contatos.ts`). Quoted fields may contain separators or newlines; `""""` denotes a quote. Malformed quoting raises `CsvMalformado` (the source's `CSV::MalformedCSVError`) so the whole import fails rather than importing a partial bad row. Strip an initial UTF-8 BOM (`delete_prefix(""\xEF\xBB\xBF"")`). This small reader avoids adding a shared lockfile dependency. Pipe extensions: detect `;` or `,` from the header because Portuguese Excel uses semicolons while Chatwoot accepts commas; skip fully blank rows rather than creating empty contacts.",integration,apps/workers/src/csv.ts:1; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-288e79f7,workers,apps/workers/src/csv.ts,99,99,jsdoc,0,"/** `CSV.generate`: aspas só onde precisa. Vírgula como separador, como o original. */",translate,Match `CSV.generate`: quote fields only when needed and use commas as in the source.,integration,apps/workers/src/csv.ts:99; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-469d92c4,workers,apps/workers/src/entrega.ts,100,100,line,3,// os dois peguem a mesma linha. Roda com o papel dono porque varre todos os tenants.,translate,so two workers cannot claim the same row. Use the owner role to scan all tenants.,security,apps/workers/src/entrega.ts:100; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-c6e9c881,workers,apps/workers/src/entrega.ts,116,116,line,2,// Em série de propósito: cada item abre a própria transação com tenant fixado.,translate,Intentionally serial: each item opens its own transaction with a fixed tenant.,security,apps/workers/src/entrega.ts:116; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-5c6c18e5,workers,apps/workers/src/entrega.ts,19,25,jsdoc,6,"/**
 * Fila de entrega: drena `outbox_mensagem` e entrega de verdade.
 *
 * A chamada à Meta acontece **fora** da transação. Segurar uma conexão do pool
 * durante um HTTP que pode levar segundos é o jeito mais rápido de esgotar o pool
 * num pico. São três passos: reivindica (papel dono), lê e envia, grava.
 */",translate,"Delivery queue drains `outbox_mensagem` and sends messages. Call Meta OUTSIDE the transaction: holding a pool connection during an HTTP call that may take seconds could exhaust the pool under load. Steps: claim with the owner role, read and send, then write the result.",integration,apps/workers/src/entrega.ts:19; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-041b0d39,workers,apps/workers/src/entrega.ts,204,212,jsdoc,13,"/**
 * O Instagram manda para o IGSID (`contato_identidade`), nunca para telefone, e só
 * texto e mídia por URL — template é coisa do WhatsApp.
 *
 * Decisão Pipe: a janela de 24h do Direct (7 dias com a tag HUMAN_AGENT) NÃO é
 * conferida aqui nem no `@pipe/core` — o core trata canal que não é WhatsApp como sem
 * janela (`canalDoCore` em `apps/api/src/dominio/envio.ts`). Fora da janela, a Meta
 * recusa com 4xx e a mensagem fica `falhou` com o motivo dela.
 */",translate,"Instagram sends to the IGSID (`contato_identidade`), never a phone number, and supports text and URL media, not WhatsApp templates. Pipe intentionally does not enforce Direct's 24-hour window (or 7 days with HUMAN_AGENT) here or in `@pipe/core`: `canalDoCore` in `apps/api/src/dominio/envio.ts` treats non-WhatsApp channels as without a window. Outside the window Meta returns 4xx and the message becomes `falhou` with Meta's reason.",integration,apps/workers/src/entrega.ts:204; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-1154921c,workers,apps/workers/src/entrega.ts,220,220,line,1,// ponytail: chaveiro relido a cada envio; guardar em memória se aparecer no perfil.,translate,The keyring is reread on every send; cache it if profiling shows this matters.,security,apps/workers/src/entrega.ts:220; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-506b0399,workers,apps/workers/src/entrega.ts,264,270,jsdoc,3,"/**
 * Monta o pedido e recusa antes de gastar chamada.
 *
 * Formato e tamanho de mídia (`regras-blip.md` §1.6) e deslocamento de parâmetro de
 * template (§1.4) são verificados aqui: mídia em formato recusado **nunca** chega a
 * chamar a Meta, e o atendente lê o motivo em vez de um código da Meta.
 */",translate,Build the request and reject invalid media before a network call. Check media format and size (`regras-blip.md` §1.6) and template parameter offset (§1.4) here. Unsupported media must never reach Meta; the agent sees a reason instead of a Meta code.,integration,apps/workers/src/entrega.ts:264; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-101c3ae8,workers,apps/workers/src/entrega.ts,304,304,line,1,// Pergunta do fluxo: botões ou lista quando o canal permite; senão o texto numerado.,translate,"For a flow question, use buttons or a list if the channel allows it; otherwise numbered text.",integration,apps/workers/src/entrega.ts:304; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-a9537a93,workers,apps/workers/src/entrega.ts,306,306,line,2,"// Só no WhatsApp: o Instagram tem quick reply próprio, ainda não ligado — sai texto.",translate,"Only on WhatsApp: Instagram has its own quick reply, not connected yet, so send text.",integration,apps/workers/src/entrega.ts:306; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-e810bdf4,workers,apps/workers/src/entrega.ts,31,34,jsdoc,3,"/**
 * Espera crescente com um pouco de sorteio. Sem o sorteio, mil mensagens que
 * falharam juntas voltam juntas e batem na Meta no mesmo segundo de novo.
 */",translate,"Use increasing backoff with jitter. Without jitter, a thousand messages failing together retry together and hit Meta again in the same second.",integration,apps/workers/src/entrega.ts:31; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-8f83641e,workers,apps/workers/src/entrega.ts,354,354,line,1,"// Sem coluna jsonb em `mensagem`, os valores só existem no job da fila. Se o job",translate,There is no JSONB column on `mensagem`; template values exist only in the queue job. If that job,security,apps/workers/src/entrega.ts:354; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-b304f64a,workers,apps/workers/src/entrega.ts,355,355,line,1,"// se perdeu, falha alto em vez de mandar o template com o parâmetro trocado.",translate,"is lost, fail loudly instead of sending a template with misplaced parameters.",security,apps/workers/src/entrega.ts:355; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-ea862705,workers,apps/workers/src/entrega.ts,393,393,jsdoc,1,/** A identidade do canal manda; telefone é o fallback de quem nunca escreveu. */,translate,Channel identity takes precedence; phone number is the fallback for a contact who has never messaged.,integration,apps/workers/src/entrega.ts:393; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-bae7e9c7,workers,apps/workers/src/entrega.ts,40,40,jsdoc,2,"/** `type` e não `interface`: só o alias ganha índice implícito, que `execute<T>` exige. */",translate,"Use `type`, not `interface`: only the alias gets the implicit index signature required by `execute<T>`.",integration,apps/workers/src/entrega.ts:40; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-f81736b9,workers,apps/workers/src/entrega.ts,401,401,line,1,// O `config` vem do banco com o token CIFRADO (`cifrarConfig` na criação do canal).,translate,Database `config` contains the ENCRYPTED token (`cifrarConfig` when creating the channel).,security,apps/workers/src/entrega.ts:401; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-6b620e9a,workers,apps/workers/src/entrega.ts,402,402,line,3,"// Sem decifrar, o `Bearer` sairia com o `pipev1…` e a Meta recusaria todo envio —",translate,"Without decryption, `Bearer` would contain `pipev1…` and Meta would reject every send;",security,apps/workers/src/entrega.ts:402; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-05d8258b,workers,apps/workers/src/entrega.ts,403,403,line,3,// o dublê não percebe. O chaveiro só é exigido quando há o que decifrar.,translate,the test double would miss this. Require the keyring only when decryption is needed.,security,apps/workers/src/entrega.ts:403; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-be3eaf48,workers,apps/workers/src/entrega.ts,420,420,jsdoc,1,/** `anexo.chave_storage` é chave no storage de objetos; a base pública é configuração. */,translate,`anexo.chave_storage` is an object-storage key; the public base URL is configuration.,integration,apps/workers/src/entrega.ts:420; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-d4ca0013,workers,apps/workers/src/entrega.ts,460,460,line,6,// A mensagem volta a `pendente`: para o atendente ela ainda está a caminho.,translate,Return the message to `pendente`: to the agent it is still on its way.,integration,apps/workers/src/entrega.ts:460; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-d6cff5f2,workers,apps/workers/src/entrega.ts,78,81,jsdoc,3,"/**
   * Valores posicionais de template, por id de mensagem, vindos do job da fila.
   * O banco ainda não tem coluna para guardá-los — ver `parametros_perdidos`.
   */",translate,"Positional template values, keyed by message ID, come from the queue job. The database has no column for them yet; see `parametros_perdidos`.",security,apps/workers/src/entrega.ts:78; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-3f869ec3,workers,apps/workers/src/entrega.ts,92,95,jsdoc,6,"/**
 * Uma rodada da fila de entrega. Devolve o que aconteceu com cada mensagem — é o que
 * o teste de ponta a ponta inspeciona e o que o log de produção registra.
 */",translate,Process one delivery queue sweep and return each message result for end-to-end tests and production logs.,integration,apps/workers/src/entrega.ts:92; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-1557737e,workers,apps/workers/src/entrega.ts,99,99,line,3,// Reivindicação atômica: `skip locked` deixa dois workers dividirem a fila sem que,translate,Atomic claim: `skip locked` lets two workers split the queue without,security,apps/workers/src/entrega.ts:99; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-bd0f6dfe,workers,apps/workers/src/filas.ts,1,7,jsdoc,6,"/**
 * Nomes de fila e conexão, num lugar só.
 *
 * A fila é o transporte, não a verdade (modelo de dados §9): o que precisa
 * sobreviver a reinício tem linha em `outbox_mensagem`, `entrega_webhook` ou
 * `execucao_workflow`. Perder um job atrasa; não perde mensagem.
 */",translate,"Queue names and connection live together. A queue transports work; the durable record is in `outbox_mensagem`, `entrega_webhook`, or `execucao_workflow` (data model §9). Losing a job delays processing but does not lose a message.",integration,apps/workers/src/filas.ts:1; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-228bf794,workers,apps/workers/src/filas.ts,10,10,line,0,// no Redis. Daí o hífen.,translate,in Redis; hence the hyphen.,integration,apps/workers/src/filas.ts:10; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-3c920810,workers,apps/workers/src/filas.ts,20,20,jsdoc,0,/** Só um empurrão: o worker varre o outbox de qualquer jeito. */,translate,Only a nudge: the worker sweeps the outbox regardless.,integration,apps/workers/src/filas.ts:20; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-774e504d,workers,apps/workers/src/filas.ts,31,39,jsdoc,9,"/**
 * Baixar a mídia de um anexo recebido (`chave_storage = 'meta:<media_id>'` ou a URL
 * do CDN do Instagram) para o nosso storage.
 *
 * Quem CONSOME é a `api`, não os workers — mesma razão do espelho no CRM: quem fala
 * com a Meta para baixar mídia de um canal é quem já decifra o token dele
 * (`dominio/midia.ts`). O job carrega só os identificadores; o worker relê o anexo
 * (e o canal dele) dentro do `comTenant` daquele tenant.
 */",translate,"Download received attachment media (`chave_storage = 'meta:<media_id>'` or Instagram CDN URL) into our storage. `api`, not workers, consumes this job because it already decrypts the channel token for Meta downloads (`dominio/midia.ts`), as with CRM mirroring. The job carries identifiers only; the consumer rereads attachment and channel inside that tenant's `comTenant`.",integration,apps/workers/src/filas.ts:31; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-42b4fbda,workers,apps/workers/src/filas.ts,45,51,jsdoc,6,"/**
 * Checar o SLA de uma conversa (`apps/api/src/dominio/gestao/sla-motor.ts`).
 *
 * Mesmo desenho do download de mídia: quem CONSOME é a `api` (é lá que mora a regra
 * de SLA e a ação de elevar prioridade/notificar), e o job leva só os dois ids — o
 * worker relê a conversa e as regras do tenant dentro do `noTenant` dela.
 */",translate,"Check conversation SLA (`apps/api/src/dominio/gestao/sla-motor.ts`). As with media downloads, `api` consumes this job because SLA rules and the priority/notification action live there. The job carries two IDs; the consumer rereads conversation and tenant rules inside its `noTenant`.",integration,apps/workers/src/filas.ts:45; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-e4b2403c,workers,apps/workers/src/filas.ts,62,72,jsdoc,15,"/**
 * Espelhar um contato no CRM do cliente.
 *
 * Quem CONSOME esta fila é a `api`, não os workers — mesma razão da `pipe-entrada`:
 * quem fala com o CRM é a `api`, e a regra de domínio mora lá. Os workers só rodam a
 * varredura que reenfileira o que ficou para trás.
 *
 * O job carrega só os identificadores. O worker relê o contato dentro do `comTenant`
 * daquele tenant, e é isso que impede um `contatoId` de outro cliente de virar
 * escrita no CRM errado — sem tenant em vigor, a consulta não retorna linha.
 */",update,"Mirror a contact into the client CRM. pi, not pps/workers, consumes this queue, as with pipe-entrada: API talks to CRM and owns the domain rule. The API consumer also runs the sweep that requeues missed work. The job carries identifiers only. The consumer rereads the contact inside that tenant's comTenant; a contatoId from another client cannot write to the wrong CRM because the query returns no row without the correct tenant.",integration,apps/api/src/filas.ts:173-207; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-4fed691f,workers,apps/workers/src/filas.ts,78,83,jsdoc,5,"/**
 * Sincronizar o dicionário de dados de um tenant com os metadados do CRM dele.
 *
 * Mesmo desenho do espelho: quem CONSOME é a `api` (quem fala com o CRM), o job leva só
 * o `tenantId`, e a sincronização relê a configuração dentro do `comTenant` dele.
 */",translate,"Synchronize a tenant's data dictionary from its CRM metadata. As with mirroring, `api` consumes the job because it talks to CRM. The job carries only `tenantId`; synchronization rereads configuration inside that tenant's `comTenant`.",integration,apps/workers/src/filas.ts:78; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-87d37c83,workers,apps/workers/src/filas.ts,94,100,jsdoc,4,"/**
 * Importar contatos de um CSV (`importacao-de-contatos.ts`).
 *
 * Quem consome são os workers: é trabalho só de banco, longo, e não fala com
 * serviço externo. O arquivo não viaja no job — mora em `importacao_arquivo` —,
 * e o job leva só os dois ids; o processamento relê tudo no `comTenant` do tenant.
 */",translate,"Import contacts from CSV (`importacao-de-contatos.ts`). Workers consume this long database-only job. The file stays in `importacao_arquivo`, not in the job; the job carries two IDs and processing rereads data inside the tenant's `comTenant`.",security,apps/workers/src/filas.ts:94; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-172e102d,workers,apps/workers/src/gerenciador-de-contatos.ts,100,100,line,2,// A forma exata ganha quando as duas existem (o `prefers the normalized format` do spec).,translate,Prefer the exact form when both exist (the spec's `prefers the normalized format`).,integration,apps/workers/src/gerenciador-de-contatos.ts:100; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-39c4a2e2,workers,apps/workers/src/gerenciador-de-contatos.ts,136,136,line,3,// que veio na linha sobrescreve; o que não veio fica como estava.,translate,A field supplied by this row overwrites the old value; an absent field stays unchanged.,integration,apps/workers/src/gerenciador-de-contatos.ts:136; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-2ccb0cb2,workers,apps/workers/src/gerenciador-de-contatos.ts,145,145,jsdoc,1,"/** As validações do `Contact`, com as frases do pt_BR do Chatwoot. */",translate,Apply `Contact` validations with Chatwoot's pt_BR messages.,integration,apps/workers/src/gerenciador-de-contatos.ts:145; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-689488d0,workers,apps/workers/src/gerenciador-de-contatos.ts,158,158,line,2,// `uniqueness: { scope: [:account_id] }` — o outro contato que já tem este dado.,translate,`uniqueness: { scope: [:account_id] }` means another contact already has this value.,security,apps/workers/src/gerenciador-de-contatos.ts:158; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-e58c593a,workers,apps/workers/src/gerenciador-de-contatos.ts,180,180,jsdoc,2,/** O `Contact.import` de uma linha já validada. Devolve o id. */,translate,Implement `Contact.import` for one validated row and return its ID.,integration,apps/workers/src/gerenciador-de-contatos.ts:180; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-58517730,workers,apps/workers/src/gerenciador-de-contatos.ts,208,208,line,3,// O `wa_id` é o número sem o `+`. `do nothing`: se o WhatsApp já trouxe esta,translate,"`wa_id` is the number without `+`. With `do nothing`, an identity created by WhatsApp",integration,apps/workers/src/gerenciador-de-contatos.ts:208; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-27762166,workers,apps/workers/src/gerenciador-de-contatos.ts,209,209,line,2,"// pessoa, a identidade existe e continua apontando para quem ela aponta.",translate,continues to point to the same contact rather than being reassigned.,integration,apps/workers/src/gerenciador-de-contatos.ts:209; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-1c182f31,workers,apps/workers/src/gerenciador-de-contatos.ts,6,26,jsdoc,26,"/**
 * Portado de chatwoot/chatwoot (MIT), app/services/data_import/contact_manager.rb,
 * com as validações de `phone_number` e `email` de app/models/contact.rb.
 *
 * Uma linha do CSV vira um contato: acha o existente por identificador, e-mail
 * ou telefone, nessa ordem; se achou, MESCLA (o que veio na linha ganha, o resto
 * fica); se não, monta um novo. Depois valida. É assim que a importação
 * deduplica — reimportar a mesma planilha não cria ninguém de novo, atualiza.
 *
 * Todas as consultas rodam dentro do `comTenant` da importação: a busca pelo
 * existente só enxerga contato daquele cliente, e é a RLS que garante isso.
 *
 * Acréscimos do Pipe:
 * - o telefone é normalizado para E.164 com o nono dígito (`paraE164`), e o
 *   existente é achado por qualquer das duas formas do número
 *   (`candidatosDoTelefone`, o mesmo casamento que o Chatwoot faz no webhook);
 * - contato sem telefone e sem e-mail é recusado — a mesma regra de
 *   `POST /v1/contatos` do Pipe: sem identificador, não recebe mensagem;
 * - quem tem telefone ganha `contato_identidade` de WhatsApp, para a primeira
 *   mensagem dele cair nesta ficha e não abrir uma nova.
 */",translate,"Ported from chatwoot/chatwoot (MIT), `app/services/data_import/contact_manager.rb`, with `phone_number` and `email` validations from `app/models/contact.rb`. For each CSV row, find an existing contact by identifier, email, then phone; merge supplied values if found, otherwise create one, then validate. Reimporting updates rather than duplicates. All queries run inside the import's `comTenant`; RLS limits matches to that client. Pipe additions: normalize phone to E.164 with the ninth digit (`paraE164`) and match both number forms (`candidatosDoTelefone`, as in the Chatwoot webhook); reject a contact lacking phone and email, matching Pipe's `POST /v1/contatos` rule; create a WhatsApp `contato_identidade` for a phone contact so its first message reaches this record instead of making a new one.",integration,apps/workers/src/gerenciador-de-contatos.ts:6; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-a3bc5a51,workers,apps/workers/src/gerenciador-de-contatos.ts,80,80,jsdoc,1,"/** Todas as formas do mesmo número, com `+`. */",remove,,integration,apps/workers/src/gerenciador-de-contatos.ts:80; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-b38a69a9,workers,apps/workers/src/importacao-de-contatos.ts,131,131,line,3,"// Em série: a linha seguinte precisa ver o contato que a anterior criou,",translate,"Run rows serially so the next row sees a contact created by the previous one,",security,apps/workers/src/importacao-de-contatos.ts:131; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-dd84a42c,workers,apps/workers/src/importacao-de-contatos.ts,132,132,line,0,// senão duas linhas do mesmo telefone viram dois contatos.,translate,preventing duplicate contacts for repeated phone numbers.,security,apps/workers/src/importacao-de-contatos.ts:132; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
workers-comment-9e2c2059,workers,apps/workers/src/importacao-de-contatos.ts,41,44,jsdoc,3,"/**
 * Os nomes de coluna que o original reconhece, e os apelidos em português que o
 * Pipe acrescenta — ninguém exporta planilha com `phone_number` no cabeçalho.
 */",translate,Recognize the source column names and Pipe's Portuguese aliases; users do not export spreadsheets headed `phone_number`.,integration,apps/workers/src/importacao-de-contatos.ts:41; pre-triage D-40; needs slice-time confirmation,codex3,reviewed
