id,scope,file,start_line,end_line,kind,pt_score,text,action,new_text,sensitivity,evidence,reviewed_by,status
gestao-vite-comment-bfb2fe71,gestao-vite,apps/gestao-vite/src/App.tsx,86,86,jsdoc,2,/** O redirecionamento do link antigo do canal WhatsApp para a página do canal DO BOT. */,translate,Redirect an old WhatsApp channel link to the BOT's channel page.,architecture,apps/gestao-vite/src/App.tsx:86-86,,proposed
gestao-vite-comment-1c2b2f78,gestao-vite,apps/gestao-vite/src/App.tsx,92,103,jsdoc,12,"/**
 * As rotas-filhas do contato — o que `/fluxo/:id` e `/roteador/:id` desenham
 * embaixo do estado-pai (`RotaDoContato`).
 *
 * `/fluxo/:id/*` era, até aqui, TODA a árvore capturada de um roteador
 * (`auvpsegurosrouter`, `pipeprincipal`) — telas de roteador, moradas no
 * prefixo errado. Elas se mudaram para `/roteador/:id/*`; `/fluxo/:id/*`
 * continua de pé, apontando para as MESMAS telas, até o dia em que alguém
 * desenhar o que um FLUXO (chatbot) realmente mostra aqui. `RotaDoContato`
 * redireciona quem entra pelo prefixo que não bate com o tipo do contato —
 * por isso é seguro as duas rotas comparilharem esta mesma árvore agora.
 */",translate,"Contact child routes render beneath parent `RotaDoContato` at `/fluxo/:id` or `/roteador/:id`. Router reference screens formerly lived incorrectly under `/fluxo/:id/*` (`auvpsegurosrouter`, `pipeprincipal`) and moved to `/roteador/:id/*`. Keep `/fluxo/:id/*` on the same screens until the chatbot-specific view is designed. `RotaDoContato` redirects a prefix that disagrees with contact type, making shared child routes safe for now.",architecture,apps/gestao-vite/src/App.tsx:92-103,,proposed
gestao-vite-comment-ee0f95d1,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,114,119,block,5,"/* A `nav-items` deles tem UM item só — ""Home"" — em TODAS as 22 telas
          capturadas (`referencias-blip/portal/dom/*.html`): nenhuma tem ""Blip
          Store"" nem qualquer segundo item. Nem ""Atendimento"", nem ""Canais"",
          nem atalho para o Desk — esses são do contexto de UM contato, depois
          que se entra nele. Um item de loja aqui era invenção nossa contra o
          DOM medido, não lacuna documentada. */",translate,"Reference `nav-items` has only Home in all 22 captured screens (`referencias-blip/portal/dom/*.html`); there is no Blip Store or second item. Attendance, Channels, and Desk belong to an individual contact after entry. A store item here contradicted measured DOM rather than filling a documented gap.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:114-119,,proposed
gestao-vite-comment-701b312d,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,127,135,block,16,"/* A marca ocupa a coluna central do grid (`auto`, entre os dois `1fr`
          de `.pt-barra-inicio` e `.pt-barra-fim`) — sempre no centro exato da
          barra, e sempre numa faixa própria que o cluster da esquerda não
          alcança mesmo com um nome de conta comprido.

          O lockup entra como MÁSCARA e não como `<img>`: o arquivo é tinta
          escura com o traço moss, desenhado para fundo claro, e sobre a barra
          preta ele some. A máscara o pinta com a tinta da barra — que é o que
          a marca deles faz aqui também, num tom só. */",translate,"Keep the brand in its own central `auto` grid column between the `1fr` columns `.pt-barra-inicio` and `.pt-barra-fim`, so a long account name cannot overlap it. Use a mask rather than `<img>`: the dark asset with moss stroke was designed for a light background and disappears on this black bar. The mask paints it with the bar's single-color ink, as in the reference.",architecture,apps/gestao-vite/src/componentes/barra-do-portal.tsx:127-135,,proposed
gestao-vite-comment-ff71fcc6,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,141,145,block,6,"/* O menu do ""?"" deles é uma lista de DESTINOS — Blip Help, Academy,
            Community, Support —, não um texto explicativo. Os nossos são os
            dois sites de fora (ajuda e comunidade) e o suporte; cada um só
            aparece quando o endereço existe. A explicação do que é fluxo e
            roteador ficou onde ela serve: no cartão de ação da fileira. */",translate,"The reference help `?` menu lists destinations, not explanatory prose: Blip Help, Academy, Community, Support. Our menu offers external help/community and support only when their URLs exist. Flow/router explanation belongs on the action card.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:141-145,,proposed
gestao-vite-comment-adf18bfe,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,150,153,block,8,"/* O menu do ""?"" deles tem quatro destinos (Help, Academy, Community,
              Support). Hoje temos DOIS: o suporte, que existe, e a comunidade,
              que está sendo feita — e esta entra apagada e piscando, para quem
              procurar por ela saber que vem aí em vez de achar que sumiu. */",translate,"The reference `?` menu has Help, Academy, Community, Support. We currently have support and an upcoming community; show the latter dimmed with a blinking badge so the destination remains discoverable without a dead link.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:150-153,,proposed
gestao-vite-comment-e467d1fa,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,163,167,block,12,"/* O sino. Na origem é o `notificationsCenter`, entre o ""?"" e a
            divisória, e abre um painel que quase sempre diz a mesma frase.
            Não temos central de notificação ainda, e o sino que não conta nada
            ainda é parte da barra — sem ele a ponta direita fica com dois
            itens onde a deles tem três. */",translate,"The reference bell is `notificationsCenter` between help and the divider, opening a mostly repeated message. We do not yet have a notification center, but retain the bell so the right bar matches the three-item reference layout.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:163-167,,proposed
gestao-vite-comment-ac085814,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,17,17,jsdoc,2,"/** O e-mail do suporte, o único destino de fora que já existe hoje. */",translate,Support email is the only external destination currently available.,integration,apps/gestao-vite/src/componentes/barra-do-portal.tsx:17-17,,proposed
gestao-vite-comment-bae0901d,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,180,181,block,4,"/* Na origem o avatar vem acompanhado de uma seta `arrow-down` à
              direita (`menu-user`), e é ela que diz que ali abre um menu. */",translate,"In the reference, `arrow-down` appears to the avatar's right in `menu-user`, indicating that it opens a menu.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:180-181,,proposed
gestao-vite-comment-7ec7c370,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,187,190,block,6,"/* `<img>` cru e não `next/image`: a foto vem do provedor de
                identidade (Google, SSO), em domínio que muda por cliente, e
                cadastrar cada um em `images.remotePatterns` para servir 32px
                é trabalho que não paga. Mesma escolha da tela de entrada. */",translate,"Use a plain `<img>`, not `next/image`: the identity-provider photo (Google or SSO) comes from a customer-dependent domain, and configuring every `images.remotePatterns` just for 32px images is unwarranted. Sign-in makes the same choice.",integration,apps/gestao-vite/src/componentes/barra-do-portal.tsx:187-190,,proposed
gestao-vite-comment-c288d088,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,199,201,block,2,"/* O `bds-menu-exibition` deles: avatar à esquerda, o NOME em 16 e
                o e-mail em 10 embaixo. Depois dele vem uma régua, e cada item
                é separado por outra — o menu deles tem três réguas. */",translate,"Reference `bds-menu-exibition` places avatar left, name at 16, email at 10 below, then a divider; each following item has another divider, three in total.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:199-201,,proposed
gestao-vite-comment-8bf8d82a,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,213,217,block,5,"/* Os três itens do menu deles, nesta ordem e cada um com o seu
                ícone à esquerda: `user-default`, `settings-adjusments` e
                `logout`. ""Minhas preferências"" lá é tela à parte; aqui é a
                segunda aba de ""Minha conta"" (idioma e fuso), que é onde o mesmo
                par de campos vive. */",translate,"Reference menu order and icons are `user-default`, `settings-adjusments`, `logout`. Reference `Minhas preferências` is a separate screen; here it is the second `Minha conta` tab containing the same language/timezone fields.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:213-217,,proposed
gestao-vite-comment-7908eacf,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,23,24,block,3,"/* A lista do menu traz as OUTRAS contas, não todas: no DOM da origem, quem
     está em `supernova` vê três itens e nenhum deles é `supernova`. */",translate,"Show only OTHER accounts: in the source DOM, a user on `supernova` sees three items and none is `supernova`.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:23-24,,proposed
gestao-vite-comment-1d71ff64,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,244,250,jsdoc,9,"/**
 * Um destino que ainda está sendo feito.
 *
 * Não sai da tela e não vira link morto: fica no lugar, apagado, com o selo
 * piscando — quem procura a comunidade descobre que ela vem aí, e o menu
 * mantém os itens da origem em vez de encolher para um.
 */",translate,"For an unfinished destination, stay on this screen rather than creating a dead link. Keep its dimmed place and blinking badge so the community remains discoverable and the menu keeps the reference item count.",architecture,apps/gestao-vite/src/componentes/barra-do-portal.tsx:244-250,,proposed
gestao-vite-comment-210fd1c9,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,29,36,block,11,"/* O cluster da esquerda (conta + divisória + links) mora num wrapper
          próprio para virar UMA coluna do grid de três (herdado de
          `.g-barra`: `1fr auto 1fr`), a mesma conta que `estrutura-gestao.tsx`
          já usa. Antes disso a marca ficava `position: absolute` centrada por
          cima de tudo (`z-index`) — e um nome de conta comprido empurrava
          ""Início""/""Pipe Store"" para debaixo dela, que sempre desenhava por
          cima. Coluna própria com `overflow: hidden` deixa o cluster crescer
          e truncar SEM nunca invadir a coluna central. */",translate,"Wrap account, divider, and links as one left column in the three-column `.g-barra` grid (`1fr auto 1fr`), as `estrutura-gestao.tsx` does. Previously `position: absolute` and `z-index` let the centered brand cover `Início`/`Pipe Store` when account names grew. Give the left column `overflow: hidden` to truncate without entering the center column.",architecture,apps/gestao-vite/src/componentes/barra-do-portal.tsx:29-36,,proposed
gestao-vite-comment-73118759,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,38,44,block,15,"/* O seletor de conta. Na tela deles ele é o primeiro gesto do dia: diz
            em qual contrato a pessoa está e abre a lista dos outros — lá trocar é
            ir para outro subdomínio; aqui é trocar a sessão, que a `api` emite de
            novo para a conta escolhida.

            Uma pessoa com uma conta só vê o próprio nome e nada mais: a lista de
            um item é ruído, e o item seria ela mesma. */",translate,"The account selector names the current contract and lists other accounts, the first daily action in the reference. There, switching navigates to another subdomain; here it switches sessions when the `api` reissues the cookie for the selected account. With one account, show only its name: a one-item menu would repeat the current account.",integration,apps/gestao-vite/src/componentes/barra-do-portal.tsx:38-44,,proposed
gestao-vite-comment-45191599,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,46,49,block,1,"/* O `menu-contract` deles, peça por peça: o `business` dentro de um
            círculo claro (`icon-contract-white`), o nome em 16 negrito e o tipo
            de conta em 12 embaixo (`pl3`), e a seta `arrow-down` num bloco
            PRÓPRIO, fora do `group-buttom-contract`. */",translate,"Reference `menu-contract`: `business` in a light `icon-contract-white` circle, bold 16px name, 12px account type below (`pl3`), and `arrow-down` in a separate block outside `group-buttom-contract`.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:46-49,,proposed
gestao-vite-comment-43d64366,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,6,15,jsdoc,11,"/**
 * A barra escura do portal — a `main-navbar` deles.
 *
 * Mora aqui, e não dentro de `app/portal/page.tsx`, porque na origem ela
 * continua em toda tela pendurada no portal: as novidades, a loja, a criação de
 * roteador. Só o miolo troca.
 *
 * Cada peça está comentada no ponto em que é aplicada, com o nome que ela tem
 * no DOM da origem. A régua é `referencias-blip/pesquisa/blip-portal-contrato.md`.
 */",translate,"Portal dark bar mirrors reference `main-navbar`. Keep it here, outside `app/portal/page.tsx`, because it persists across all Portal child screens, including news, store, and router creation; only the body changes. Each element is documented at its use site with its source DOM name; see `referencias-blip/pesquisa/blip-portal-contrato.md`.",architecture,apps/gestao-vite/src/componentes/barra-do-portal.tsx:6-15,,proposed
gestao-vite-comment-7bd1393a,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,63,69,block,10,"/* O PRIMEIRO item do menu deles é o ""Painel do contrato"" — com esse
              nome, e levando ao painel do CONTRATO, que é outra tela que não
              ""Minha conta"" (o cadastro da pessoa). Apontava para o lugar errado.
              Com o nome
              da conta em vigor em 10px embaixo (`organization-panel-options`).
              A conta em vigor NÃO aparece na lista abaixo: ela já é o título
              do botão que abriu este menu. */",translate,"Reference menu's first destination is `Painel do contrato`, the contract panel, distinct from personal `Minha conta`; the previous link pointed to the wrong screen. Put the active account name beneath at 10px (`organization-panel-options`). Exclude the active account from the list below because it already titles the opener.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:63-69,,proposed
gestao-vite-comment-acd28754,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,80,83,block,3,"/* Cada item é o `tenant-profile` deles: ícone de PRÉDIO quando é
                  contrato e de BALÃO quando é a conta pessoal, o nome em 16 e,
                  embaixo, em 12, o tipo de conta (contrato) ou o endereço
                  (pessoal — é onde eles põem `beagleaz.blip.ai`). */",translate,"Each reference `tenant-profile` item has a building icon for a contract or speech balloon for a personal account, a 16px name, then a 12px account type or personal address (source example `beagleaz.blip.ai`).",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:80-83,,proposed
gestao-vite-comment-36f8b0fa,gestao-vite,apps/gestao-vite/src/componentes/barra-do-portal.tsx,91,94,block,6,"/* `balao` é o `message-ballon` deles, tal e qual. No lugar
                      do `business` vai o `painel`, que é o que mais lembra uma
                      fachada no nosso jogo de ícones — ícone novo no pacote
                      compartilhado por causa de uma tela não se paga. */",translate,"Local `balao` corresponds to source `message-ballon`; for `business` use local `painel`, the closest facade icon. Adding a shared-package icon for this single screen is unwarranted.",meta-blip,apps/gestao-vite/src/componentes/barra-do-portal.tsx:91-94,,proposed
gestao-vite-comment-0d98da82,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,106,110,jsdoc,7,"/**
 * `classifySignupEvent`. A v4 escreve `ERROR` onde a v3 escrevia `error`, e
 * também reporta falha como `CANCEL` com `error_message` — um `CANCEL` puro é a
 * pessoa desistindo, e os dois não podem ser lidos como a mesma coisa.
 */",translate,"`classifySignupEvent`: v4 emits `ERROR` where v3 emitted `error`; it can also report failure as `CANCEL` with `error_message`. Plain `CANCEL` means the person abandoned signup, so these must not be conflated.",integration,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:106-110,,proposed
gestao-vite-comment-9bdd714d,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,127,127,jsdoc,0,"/** `createMessageHandler`: só mensagem do Facebook, e só do tipo do cadastro embutido. */",translate,`createMessageHandler` accepts only Facebook messages of the embedded-signup type.,security,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:127-127,,proposed
gestao-vite-comment-c7fc2416,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,144,144,line,3,"// Mensagem que não é JSON, ou não é nossa.",translate,Ignore non-JSON messages or messages unrelated to this signup.,security,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:144-144,,proposed
gestao-vite-comment-044191f7,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,180,183,jsdoc,3,"/**
 * `runEmbeddedSignup`: `null` quando a pessoa fecha o popup; rejeita em erro do
 * SDK, erro do cadastro e fim sem número utilizável.
 */",translate,"`runEmbeddedSignup` returns `null` when the popup closes; it rejects SDK errors, signup errors, and completion without a usable phone number.",integration,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:180-183,,proposed
gestao-vite-comment-1a455dae,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,198,198,line,1,// Fica o primeiro evento terminal: um FINISH de coexistência ganha de um FINISH comum que chegue depois.,translate,Keep the first terminal event: a coexistence FINISH takes precedence over a later ordinary FINISH.,integration,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:198-198,,proposed
gestao-vite-comment-fbd8d196,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,248,248,line,2,// Fechar o popup não é erro: é a pessoa desistindo.,translate,"Closing the popup is cancellation by the person, not an error.",integration,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:248-248,,proposed
gestao-vite-comment-c3005f8b,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,266,270,jsdoc,3,"/**
 * O botão ""Conectar"" da linha de canal (`ChannelRow.vue`) com o
 * `connectWhatsapp`: pede o `state`, abre o popup, entrega o `code` e diz o que
 * aconteceu ali mesmo, sem trocar de tela.
 */",translate,"Reference `ChannelRow.vue` Connect button uses `connectWhatsapp`: request `state`, open the popup, hand off `code`, and report the result in place without navigation.",integration,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:266-270,,proposed
gestao-vite-comment-5a71028f,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,281,281,jsdoc,1,/** Conexão de dentro do bot (`fluxo/canais/whatsapp`): o canal nasce ligado a ele. */,translate,"When connecting inside the bot (`fluxo/canais/whatsapp`), create the channel already linked to that bot.",integration,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:281-281,,proposed
gestao-vite-comment-707ad121,gestao-vite,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx,286,286,jsdoc,1,"/** O que vem antes do rótulo — o logo do Facebook do botão `variant=""facebook""` da origem. */",translate,"Prefix the label with the reference `variant=""facebook""` button's Facebook logo.",meta-blip,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:286-286,,proposed
