id,scope,file,start_line,end_line,kind,pt_score,text,action,new_text,sensitivity,evidence,reviewed_by,status
packages-ai-comment-0beaccd1,packages-ai,packages/ai/src/avaliacao/tipos.ts,1,5,jsdoc,2,"/**
 * Formulário de avaliação e resultado, espelhando `formulario_avaliacao` →
 * `grupo_criterio` → `criterio` e `avaliacao` → `resposta_avaliacao` (§6 do
 * modelo de dados). Sem acesso a banco: entra dado, sai resultado.
 */",translate,"Evaluation form and result mirror `formulario_avaliacao` → `grupo_criterio` → `criterio` and `avaliacao` → `resposta_avaliacao` (§6 of the data model). No database access: data in, result out.",architecture,packages/ai/src/avaliacao/tipos.ts:1-5; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-3e83ed87,packages-ai,packages/ai/src/avaliacao/tipos.ts,11,11,jsdoc,6,"/** Escalas dos tipos que não são `conforme`. `escala` vai a 5, `nota` vai a 10. */",translate,Limits for types other than `conforme`: `escala` reaches 5 and `nota` reaches 10.,other,packages/ai/src/avaliacao/tipos.ts:9-13,codex,reviewed
packages-ai-comment-6e5ceb87,packages-ai,packages/ai/src/avaliacao/tipos.ts,15,15,jsdoc,3,/** `nao_se_aplica` tira o critério do denominador — não é o mesmo que zero. */,translate,`nao_se_aplica` removes the criterion from the denominator; it is not zero.,other,packages/ai/src/avaliacao/tipos.ts:15-17,codex,reviewed
packages-ai-comment-a55a54cf,packages-ai,packages/ai/src/avaliacao/tipos.ts,25,25,jsdoc,2,/** Critério fatal marcado como não conforme zera a nota da avaliação inteira. */,translate,A fatal criterion marked noncompliant zeroes the entire evaluation score.,other,packages/ai/src/avaliacao/tipos.ts:23-26,codex,reviewed
packages-ai-comment-ad19683c,packages-ai,packages/ai/src/avaliacao/tipos.ts,44,44,jsdoc,3,"/** O que a IA responde por critério, antes de a nota ser calculada aqui. */",translate,"The model's response per criterion, before the score is calculated here.",other,packages/ai/src/avaliacao/tipos.ts:44-46,codex,reviewed
packages-ai-comment-84b6e0fb,packages-ai,packages/ai/src/avaliacao/tipos.ts,47,47,jsdoc,2,"/** `conforme` | `nao_conforme` | `nao_se_aplica`, ou o número da escala como texto. */",translate,"`conforme`, `nao_conforme`, `nao_se_aplica`, or the scale number as text.",other,packages/ai/src/avaliacao/tipos.ts:47-48,codex,reviewed
packages-ai-comment-e8654aa2,packages-ai,packages/ai/src/avaliacao/tipos.ts,50,50,jsdoc,2,/** Rótulo da linha da transcrição (`m7`) que sustenta a resposta. */,translate,Transcript line label (`m7`) supporting the answer.,other,packages/ai/src/avaliacao/tipos.ts:50-51,codex,reviewed
packages-ai-comment-0a143167,packages-ai,packages/ai/src/avaliacao/tipos.ts,54,54,jsdoc,1,"/** Espelha `resposta_avaliacao`. `pontos` é calculado aqui, nunca pelo modelo. */",translate,"Mirrors `resposta_avaliacao`; `pontos` is calculated here, never by the model.",architecture,packages/ai/src/avaliacao/tipos.ts:54-58; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-18e09cea,packages-ai,packages/ai/src/avaliacao/tipos.ts,60,60,jsdoc,2,/** `mensagem.id` já resolvido a partir do rótulo. */,translate,`mensagem.id` resolved from the label.,other,packages/ai/src/avaliacao/tipos.ts:60-61,codex,reviewed
packages-ai-comment-dcfd4826,packages-ai,packages/ai/src/avaliacao/tipos.ts,66,66,jsdoc,2,"/** Nota final na escala do formulário, já com o critério fatal aplicado. */",translate,"Final score on the form's scale, after applying fatal criteria.",other,packages/ai/src/avaliacao/tipos.ts:66-67,codex,reviewed
packages-ai-comment-5c841c2f,packages-ai,packages/ai/src/avaliacao/tipos.ts,68,68,jsdoc,1,/** Nota antes do critério fatal — é o que mostra o tamanho do estrago. */,translate,"Score before fatal criteria, showing their impact.",other,packages/ai/src/avaliacao/tipos.ts:68-69,codex,reviewed
packages-ai-comment-d5dbc39f,packages-ai,packages/ai/src/avaliacao/tipos.ts,70,70,jsdoc,2,/** Critérios fatais reprovados. Vazio quando nenhum zerou a nota. */,translate,Failed fatal criteria; empty when none zeroed the score.,other,packages/ai/src/avaliacao/tipos.ts:70-71,codex,reviewed
packages-ai-comment-39e6e8c1,packages-ai,packages/ai/src/avaliacao/tipos.ts,73,73,jsdoc,2,"/** Confiança geral declarada pelo modelo, de 0 a 1. */",translate,"Overall model-reported confidence, from 0 to 1.",other,packages/ai/src/avaliacao/tipos.ts:73-74,codex,reviewed
packages-ai-comment-8e181dbc,packages-ai,packages/ai/src/avaliacao/tipos.ts,81,81,jsdoc,0,"/** Percorre os critérios de todos os grupos, na ordem do formulário. */",remove,,other,packages/ai/src/avaliacao/tipos.ts:81-88,codex,reviewed
packages-ai-comment-73286c4a,packages-ai,packages/ai/src/bancada/bancada.teste.ts,128,128,line,2,"// Em um caso, a IA marca conforme onde o humano marcou não conforme.",remove,,other,packages/ai/src/bancada/bancada.teste.ts:126-130,codex,reviewed
packages-ai-comment-792c6b20,packages-ai,packages/ai/src/bancada/bancada.teste.ts,167,167,line,3,"// A IA deixa passar a exposição de dado de terceiro: o humano zerou, ela não.",translate,"The AI misses exposure of a third party's data: the human zeroed the score, but the AI did not.",security,packages/ai/src/bancada/bancada.teste.ts:165-175; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-e7eabc48,packages-ai,packages/ai/src/bancada/bancada.teste.ts,19,19,jsdoc,2,"/** Avaliador de mentira: responde o gabarito, com as trocas que o teste pedir. */",remove,,other,packages/ai/src/bancada/bancada.teste.ts:19-27,codex,reviewed
packages-ai-comment-3b0531f1,packages-ai,packages/ai/src/bancada/bancada.teste.ts,191,191,line,2,"// A falha não vira acurácia melhor nem pior: some do cálculo, mas é dita.",translate,A failed case neither improves nor worsens accuracy: it is excluded from the calculation but reported.,other,packages/ai/src/bancada/bancada.teste.ts:189-193,codex,reviewed
packages-ai-comment-6199c7a7,packages-ai,packages/ai/src/bancada/bancada.ts,1,19,jsdoc,21,"/**
 * A bancada de medição, generalizada do case-sync.
 *
 * Lá ela é o que separou ""melhorou"" de opinião: a acurácia da classificação saiu
 * de 26% para 64% porque cada mudança foi medida contra gabarito humano, caso a
 * caso, e três das ideias mais promissoras foram **descartadas por medição** —
 * exemplos por similaridade, definições destiladas e voto majoritário pioraram ou
 * custaram 5× sem ganho.
 *
 * Duas regras de método herdadas de lá, que este arquivo respeita:
 *
 * - **compare caso a caso, não só o total.** Um ganho que quebra outros casos não
 *   é ganho. Por isso o resultado traz o desvio por critério, ordenado do pior
 *   para o melhor, e não só a acurácia geral.
 * - **falha em caso não pode virar média melhor.** Caso que estourou entra em
 *   `falhas` e fica fora do denominador, dito em voz alta.
 *
 * A saída por critério tem o mesmo formato de `calibracao_item.desvio_por_criterio`.
 */",translate,"The measurement bench, generalized from case-sync. There, measuring every change against human labels case by case raised classification accuracy from 26% to 64%; similarity examples, distilled definitions, and majority voting were discarded after measurement because they worsened results or cost 5× more without gains. Compare cases individually: a gain that breaks other cases is no gain, so results report deviation by criterion from worst to best as well as overall accuracy. A failed case must not improve the average: record it in `falhas` and exclude it from the denominator. The per-criterion output matches `calibracao_item.desvio_por_criterio`.",architecture,"packages/ai/src/bancada/bancada.ts:1-19,126-210; pre-triage D-40; needs slice-time confirmation",codex,reviewed
packages-ai-comment-a55dbac4,packages-ai,packages/ai/src/bancada/bancada.ts,117,117,jsdoc,1,/** Compara duas respostas de critério do jeito que o banco as guardaria. */,remove,,other,packages/ai/src/bancada/bancada.ts:117-120,codex,reviewed
packages-ai-comment-b5276d34,packages-ai,packages/ai/src/bancada/bancada.ts,122,125,jsdoc,1,"/**
 * Roda a avaliação por IA contra o conjunto de referência e devolve acurácia geral
 * e desvio por critério.
 */",remove,,other,packages/ai/src/bancada/bancada.ts:122-127,codex,reviewed
packages-ai-comment-532ee27b,packages-ai,packages/ai/src/bancada/bancada.ts,30,30,jsdoc,3,"/** Uma conversa do conjunto de referência, com a avaliação feita por humano. */",translate,A reference-set conversation with a human evaluation.,other,packages/ai/src/bancada/bancada.ts:30-37,codex,reviewed
packages-ai-comment-a31d40f4,packages-ai,packages/ai/src/bancada/bancada.ts,37,37,jsdoc,3,/** Gabarito: o valor que o humano deu a cada critério. A nota sai daqui. */,translate,Ground truth: the value assigned by a human to each criterion; the score follows from it.,other,packages/ai/src/bancada/bancada.ts:36-38,codex,reviewed
packages-ai-comment-22edfadd,packages-ai,packages/ai/src/bancada/bancada.ts,44,44,jsdoc,1,/** Casos em que este critério foi medido. */,translate,Number of cases in which this criterion was measured.,other,packages/ai/src/bancada/bancada.ts:43-45,codex,reviewed
packages-ai-comment-6fb12001,packages-ai,packages/ai/src/bancada/bancada.ts,49,49,jsdoc,0,"/** Média de |pontos da IA − pontos do humano|, na escala da nota. */",translate,"Mean absolute difference between AI and human points, on the score scale.",other,packages/ai/src/bancada/bancada.ts:48-50,codex,reviewed
packages-ai-comment-509b8319,packages-ai,packages/ai/src/bancada/bancada.ts,72,72,jsdoc,0,/** Respostas idênticas ao gabarito ÷ respostas comparadas. */,translate,Responses identical to ground truth divided by compared responses.,other,packages/ai/src/bancada/bancada.ts:71-73,codex,reviewed
packages-ai-comment-e43973bd,packages-ai,packages/ai/src/bancada/bancada.ts,74,74,jsdoc,0,"/** Média de |nota da IA − nota humana|, na escala do formulário. */",translate,"Mean absolute difference between AI and human scores, on the form's scale.",other,packages/ai/src/bancada/bancada.ts:73-75,codex,reviewed
packages-ai-comment-e5fd50ea,packages-ai,packages/ai/src/bancada/bancada.ts,76,76,jsdoc,3,/** Do pior critério para o melhor: é a lista de prompts a revisar. */,translate,Criteria from worst to best; the prompt review list.,other,packages/ai/src/bancada/bancada.ts:75-77,codex,reviewed
packages-ai-comment-8ad26fdb,packages-ai,packages/ai/src/bancada/bancada.ts,82,82,jsdoc,3,/** Como a bancada obtém a avaliação da IA. Trocável para medir outra variação. */,translate,How the bench obtains an AI evaluation; replaceable to measure another variant.,architecture,packages/ai/src/bancada/bancada.ts:81-83; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-d4586ac5,packages-ai,packages/ai/src/bancada/bancada.ts,87,87,jsdoc,1,/** Por padrão: monta a transcrição e chama `avaliarConversa`. */,translate,"By default, builds the transcript and calls `avaliarConversa`.",other,packages/ai/src/bancada/bancada.ts:86-88,codex,reviewed
packages-ai-comment-51795dbb,packages-ai,packages/ai/src/bancada/bancada.ts,92,92,jsdoc,3,"/** Chamado a cada caso, para a linha de comando mostrar progresso. */",translate,Called after each case so the CLI can show progress.,other,packages/ai/src/bancada/bancada.ts:91-93,codex,reviewed
packages-ai-comment-7f813d1c,packages-ai,packages/ai/src/bancada/conjunto.ts,1,6,jsdoc,6,"/**
 * Leitura do conjunto de referência a partir de JSON, validada.
 *
 * Conjunto malformado falha aqui, alto e cedo. Bancada que roda com dado torto
 * devolve número bonito e mentiroso — que é pior do que não medir.
 */",translate,"Reads and validates the JSON reference set. Malformed cases fail early and visibly: running the bench on bad data would return attractive but false numbers, worse than not measuring.",architecture,"packages/ai/src/bancada/conjunto.ts:1-6,8-60; pre-triage D-40; needs slice-time confirmation",codex,reviewed
packages-ai-comment-1ab442f4,packages-ai,packages/ai/src/classificacao/index.ts,1,13,jsdoc,19,"/**
 * Classificação de atendimento: categoria, subcategoria, intenção e sentimento a
 * partir de uma taxonomia que vem por parâmetro.
 *
 * O rótulo devolvido é conferido contra a taxonomia apresentada, com a mesma
 * normalização que o case-sync precisou aprender na marra — espaço duplo e aspas
 * em HTML fizeram Cases nascerem em branco porque a comparação era literal.
 *
 * Sobre o teto da tarefa: no case-sync, 84% dos casos tinham mais de uma resposta
 * defensável e a própria atendente repetia o próprio rótulo só 53% das vezes.
 * Por isso `confianca` é parte da resposta, não um detalhe: é ela que decide se a
 * classificação entra sozinha ou vai para revisão.
 */",translate,"Ticket classification derives category, subcategory, intent, and sentiment from a supplied taxonomy. Returned labels are checked against that taxonomy with the normalization learned in case-sync: double spaces and HTML quotes caused blank Cases when labels were compared literally. In case-sync, 84% of cases had more than one defensible answer, and the same agent repeated her own label only 53% of the time. Thus `confianca` controls whether classification is accepted automatically or sent for review.",architecture,"packages/ai/src/classificacao/index.ts:1-13,65-145; pre-triage D-40; needs slice-time confirmation",codex,reviewed
packages-ai-comment-928cd862,packages-ai,packages/ai/src/classificacao/index.ts,126,126,line,3,"// O rótulo gravado é o **da taxonomia**, não o que o modelo digitou: é ele que",translate,"Persist the taxonomy's label, not the model's spelling: it must match UI filters and `insight` aggregation.",integration,packages/ai/src/classificacao/index.ts:125-130; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-07b1f9ad,packages-ai,packages/ai/src/classificacao/index.ts,127,127,line,3,// vai casar com o filtro da tela e com a agregação de `insight`.,remove,,other,packages/ai/src/classificacao/index.ts:126-128; previous line's proposed translation carries the complete rationale,codex,reviewed
packages-ai-comment-acbb3470,packages-ai,packages/ai/src/classificacao/index.ts,29,32,jsdoc,1,"/**
 * `desfecho` vem primeiro de propósito: o modelo escreve o que aconteceu antes de
 * escolher o rótulo. Foram +4,3pp de acurácia no case-sync.
 */",translate,`desfecho` comes first so the model describes what happened before choosing a label; this improved case-sync accuracy by 4.3 percentage points.,architecture,packages/ai/src/classificacao/index.ts:29-33; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-4d18c7d8,packages-ai,packages/ai/src/classificacao/index.ts,53,53,jsdoc,3,/** Uma frase do que o cliente pediu e do que o atendente fez. */,translate,One sentence describing what the customer requested and what the agent did.,other,packages/ai/src/classificacao/index.ts:52-54,codex,reviewed
packages-ai-comment-abd427e3,packages-ai,packages/ai/src/classificacao/index.ts,65,68,jsdoc,6,"/**
 * Normaliza para comparar rótulo: sem acento, sem caixa, espaço colapsado e sem
 * entidade HTML. Cada uma dessas quatro já custou retrabalho no case-sync.
 */",translate,"Normalizes labels for comparison by stripping accents, ignoring case, collapsing spaces, and decoding HTML entities. Each of these caused rework in case-sync.",architecture,packages/ai/src/classificacao/index.ts:65-78; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-ead50337,packages-ai,packages/ai/src/classificacao/index.ts,80,80,jsdoc,2,"/** Acha na taxonomia a opção que o modelo escolheu, ou `undefined`. */",remove,,other,packages/ai/src/classificacao/index.ts:80-90,codex,reviewed
packages-ai-comment-cbec85a8,packages-ai,packages/ai/src/cliente/cliente.ts,1,12,jsdoc,9,"/**
 * Uma única porta para a API da Anthropic: saída estruturada validada por esquema,
 * consumo medido e nova tentativa com espera crescente.
 *
 * Nenhuma chave no código: `ANTHROPIC_API_KEY` sai do ambiente (o SDK resolve
 * sozinho). O modelo padrão é `claude-sonnet-5` e sai de `PIPE_IA_MODELO` quando
 * definido.
 *
 * O tipo `ChamadaEstruturada` é a costura de teste: toda função pública do pacote
 * aceita uma no lugar da real, e é assim que os testes rodam com resposta gravada
 * em vez de gastar chamada de verdade.
 */",translate,"Single entry point to the Anthropic API: schema-validated structured output, measured usage, and retries with increasing delay. No key is embedded: the SDK reads `ANTHROPIC_API_KEY` from the environment. The default model is `claude-sonnet-5`, overridden by `PIPE_IA_MODELO`. `ChamadaEstruturada` is the test seam: public package functions accept an injected call, allowing recorded responses instead of real paid calls.",integration,"packages/ai/src/cliente/cliente.ts:1-12,20-60,135-198; pre-triage D-40; needs slice-time confirmation",codex,reviewed
packages-ai-comment-3b9e6d4d,packages-ai,packages/ai/src/cliente/cliente.ts,135,139,jsdoc,6,"/**
 * A chamada de verdade. Falha explicitamente quando o modelo recusa, quando a
 * resposta é cortada por `max_tokens` e quando o conteúdo não passa no esquema —
 * em nenhum desses casos ela adivinha.
 */",translate,"Real API call. Refusal, truncation at `max_tokens`, and schema-invalid content fail explicitly; none is guessed into a result.",integration,packages/ai/src/cliente/cliente.ts:135-195; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-08512513,packages-ai,packages/ai/src/cliente/cliente.ts,197,197,jsdoc,3,"/** Chamada padrão do pacote, usada quando o chamador não injeta uma. */",translate,Default package call when the caller does not inject one.,other,packages/ai/src/cliente/cliente.ts:197-198,codex,reviewed
packages-ai-comment-b7f81ec3,packages-ai,packages/ai/src/cliente/cliente.ts,21,21,jsdoc,1,/** Níveis de esforço aceitos pela API (`output_config.effort`). */,translate,Effort levels accepted by the API (`output_config.effort`).,integration,packages/ai/src/cliente/cliente.ts:20-22; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-05f23a51,packages-ai,packages/ai/src/cliente/cliente.ts,25,25,jsdoc,0,/** Instrução persistente da tarefa. Vem sempre de um arquivo de `prompts/`. */,translate,"Persistent task instruction, always loaded from a `prompts/` file.",other,packages/ai/src/cliente/cliente.ts:24-26,codex,reviewed
packages-ai-comment-d40dca11,packages-ai,packages/ai/src/cliente/cliente.ts,27,27,jsdoc,0,"/** O material da vez: transcrição, taxonomia, formulário. */",translate,"Current input: transcript, taxonomy, or form.",other,packages/ai/src/cliente/cliente.ts:26-28,codex,reviewed
packages-ai-comment-609d65f5,packages-ai,packages/ai/src/cliente/cliente.ts,45,45,jsdoc,2,/** Assinatura da chamada ao modelo. Injetável para teste com dublê. */,translate,Model-call signature; injectable to test with a stub.,architecture,packages/ai/src/cliente/cliente.ts:44-46; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-265ed440,packages-ai,packages/ai/src/cliente/cliente.ts,48,52,jsdoc,3,"/**
 * Esforço baixo por padrão. Não é economia às cegas: no case-sync, aumentar o
 * orçamento de raciocínio **piorou** a acurácia da classificação, e zero saiu
 * igual ou melhor. Quem precisar de mais passa `esforco` no pedido.
 */",translate,"Low effort by default, based on case-sync measurements: increasing the reasoning budget worsened classification accuracy, while zero effort matched or improved it. Callers needing more can pass `esforco` in the request.",architecture,packages/ai/src/cliente/cliente.ts:48-53; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-b14a0676,packages-ai,packages/ai/src/cliente/cliente.ts,57,57,jsdoc,1,"/** Modelo em uso: `PIPE_IA_MODELO` quando definido, senão `claude-sonnet-5`. */",translate,"Configured model: `PIPE_IA_MODELO` when set, otherwise `claude-sonnet-5`.",other,packages/ai/src/cliente/cliente.ts:57-62,codex,reviewed
packages-ai-comment-f4dca19c,packages-ai,packages/ai/src/cliente/cliente.ts,67,67,jsdoc,2,/** Injetável para o teste não dormir de verdade. */,translate,Injectable so tests do not actually sleep.,other,packages/ai/src/cliente/cliente.ts:66-68,codex,reviewed
packages-ai-comment-64da9ded,packages-ai,packages/ai/src/cliente/cliente.ts,73,80,jsdoc,7,"/**
 * Erro de rede ou limite de taxa: vale tentar de novo. Erro nosso (4xx de
 * requisição malformada, chave errada, modelo inexistente): não — repetir só
 * gasta dinheiro e atrasa o diagnóstico.
 *
 * A decisão é pelo **código HTTP**, não pela classe do erro: 408, 409, 429 e 5xx.
 * Classe é detalhe do SDK e muda de versão para versão; o código não.
 */",translate,"Retry network failures or rate limits; do not retry our request errors, bad keys, or nonexistent models, because that wastes money and delays diagnosis. Use HTTP status rather than SDK error classes, which may change across versions: 408, 409, 429, and 5xx are retryable.",integration,packages/ai/src/cliente/cliente.ts:73-91; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-ec436ca4,packages-ai,packages/ai/src/cliente/cliente.ts,93,96,jsdoc,5,"/**
 * Espera crescente com sorteio: 500ms, 1s, 2s… cada uma com até 25% de variação,
 * para não ressincronizar todas as conversas encerradas no mesmo segundo.
 */",translate,"Exponential backoff with jitter: 500 ms, 1 s, 2 s, and so on, each varied by up to 25%, to avoid resynchronizing conversations closed in the same second.",integration,packages/ai/src/cliente/cliente.ts:93-112; pre-triage D-40; needs slice-time confirmation,codex,reviewed
packages-ai-comment-c3f33960,packages-ai,packages/ai/src/cliente/erros.ts,1,5,jsdoc,5,"/**
 * Erros do pacote. Todos explícitos: a lição mais cara do case-sync é que os oito
 * defeitos tinham a mesma assinatura — **devolviam sucesso sem fazer o trabalho**,
 * e nenhum aparecia em log de erro. Aqui nada devolve resultado parcial em silêncio.
 */",translate,Package errors are explicit. The costliest lesson from case-sync was that eight defects shared one signature: they returned success without doing the work and never appeared in error logs. Nothing here silently returns a partial result.,architecture,"packages/ai/src/cliente/erros.ts:1-5,7-30; pre-triage D-40; needs slice-time confirmation",codex,reviewed
packages-ai-comment-c566f247,packages-ai,packages/ai/src/cliente/erros.ts,11,11,jsdoc,2,"/** O que o modelo devolveu, para o chamador gravar mesmo recusando o resultado. */",translate,Raw model response for callers to record even when rejecting the result.,other,packages/ai/src/cliente/erros.ts:10-12,codex,reviewed
packages-ai-comment-5d377e2a,packages-ai,packages/ai/src/cliente/erros.ts,19,19,jsdoc,3,"/** A chamada não chegou a produzir resposta utilizável (recusa, corte, rede). */",translate,"The call produced no usable response due to refusal, truncation, or network failure.",other,packages/ai/src/cliente/erros.ts:19-22,codex,reviewed
packages-ai-comment-bb7ea282,packages-ai,packages/ai/src/consumo/consumo.teste.ts,22,22,line,2,// 1M de entrada a US$ 2 = 200 centavos; 1M de saída a US$ 10 = 1.000 centavos.,remove,,other,packages/ai/src/consumo/consumo.teste.ts:21-24; assertion shows the arithmetic,codex,reviewed
packages-ai-comment-e15d0597,packages-ai,packages/ai/src/consumo/consumo.teste.ts,29,29,line,0,"// 12.000 de entrada e 800 de saída: US$ 0,024 + US$ 0,008 = 3,2 centavos.",remove,,other,packages/ai/src/consumo/consumo.teste.ts:28-31; assertion shows the arithmetic,codex,reviewed
