id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
packages-ai-test-title-6d8ae70e,packages-ai,1,test-title,diz quando nem a duração do áudio veio,reports when even the audio duration is missing,packages/ai/src/transcricao/transcricao.teste.ts:66,0,no,,,proposed,codex2,
packages-ai-test-title-6e0e7930,packages-ai,1,test-title,mede desvio por critério e não só o total,"measures deviation per criterion, not just the total",packages/ai/src/bancada/bancada.teste.ts:126,0,no,,,proposed,codex2,
packages-ai-test-title-6e65bfea,packages-ai,1,test-title,não repete quando dá certo de primeira,does not retry when it succeeds on the first try,packages/ai/src/cliente/cliente.teste.ts:43,0,no,,,proposed,codex2,
packages-ai-test-title-70094106,packages-ai,1,test-title,marca áudio sem transcrição em vez de deixá-lo virar silêncio,flags audio without a transcript instead of letting it turn into silence,packages/ai/src/transcricao/transcricao.teste.ts:58,0,no,,,proposed,codex2,
packages-ai-test-title-72dde7bc,packages-ai,1,test-title,"soma o consumo de todos os casos, por modelo","sums consumption across all cases, per model",packages/ai/src/bancada/bancada.teste.ts:196,0,no,,,proposed,codex2,
packages-ai-test-title-76b7325a,packages-ai,1,test-title,casa a opção mesmo com o modelo escrevendo diferente,matches the option even when the model writes it differently,packages/ai/src/classificacao/classificacao.teste.ts:94,0,no,,,proposed,codex2,
packages-ai-test-title-79578b1a,packages-ai,1,test-title,"conversa de duas mensagens nunca é truncada, por maior que seja","a two-message conversation is never truncated, no matter how large",packages/ai/src/transcricao/transcricao.teste.ts:184,0,no,,,proposed,codex2,
packages-ai-test-title-7a0464dc,packages-ai,1,test-title,recusa JSON fora do formato,rejects malformed JSON,packages/ai/src/bancada/bancada.teste.ts:108,0,no,,,proposed,codex2,
packages-ai-test-title-80bd4ad2,packages-ai,1,test-title,repete erro de rede até dar certo,retries a network error until it succeeds,packages/ai/src/cliente/cliente.teste.ts:53,0,no,,,proposed,codex2,
packages-ai-test-title-84ca14cf,packages-ai,1,test-title,resolve o rótulo da evidência para o id da mensagem,resolves the evidence label to the message id,packages/ai/src/avaliacao/avaliacao.teste.ts:211,0,no,,,proposed,codex2,
packages-ai-test-title-8cdf2b89,packages-ai,1,test-title,recusa evidência que não existe na transcrição,rejects evidence that does not exist in the transcript,packages/ai/src/avaliacao/avaliacao.teste.ts:244,0,no,,,proposed,codex2,
packages-ai-test-title-92a29a8b,packages-ai,1,test-title,montagem da transcrição,transcript assembly,packages/ai/src/transcricao/transcricao.teste.ts:93,0,no,,,proposed,codex2,
packages-ai-test-title-92f9e34e,packages-ai,1,test-title,ordena do pior critério para o melhor: é a fila de prompts a revisar,sorts from worst criterion to best: that is the queue of prompts to review,packages/ai/src/bancada/bancada.teste.ts:149,0,no,,,proposed,codex2,
packages-ai-test-title-95c43e9b,packages-ai,1,test-title,só indexa o que sobrou — rótulo de mensagem omitida não pode ser citado como evidência,only indexes what remains — an omitted message's label cannot be cited as evidence,packages/ai/src/transcricao/transcricao.teste.ts:178,0,no,,,proposed,codex2,
packages-ai-test-title-982e6212,packages-ai,1,test-title,classificarConversa,classifyConversation,packages/ai/src/classificacao/classificacao.teste.ts:100,9,no,,,proposed,codex2,
packages-ai-test-title-98d10060,packages-ai,1,test-title,erro que não vale repetir sobe na primeira,an error not worth retrying surfaces on the first attempt,packages/ai/src/cliente/cliente.teste.ts:84,0,no,,,proposed,codex2,
packages-ai-test-title-9bbd261a,packages-ai,1,test-title,desempata em ordem alfabética para a lista ser estável entre execuções,breaks ties alphabetically so the list stays stable across runs,packages/ai/src/classificacao/classificacao.teste.ts:60,0,no,,,proposed,codex2,
packages-ai-test-title-a7ac7f6a,packages-ai,1,test-title,lista as opções na ordem de uso e informa o corte da transcrição,lists options in usage order and reports the transcript cutoff,packages/ai/src/classificacao/classificacao.teste.ts:71,0,no,,,proposed,codex2,
packages-ai-test-title-a986af23,packages-ai,1,test-title,desiste depois do total de tentativas e propaga o erro original,gives up after the total number of attempts and propagates the original error,packages/ai/src/cliente/cliente.teste.ts:70,0,no,,,proposed,codex2,
packages-ai-test-title-a9edec9a,packages-ai,1,test-title,tudo não se aplica dá zero sem dividir por zero,all not-applicable gives zero without dividing by zero,packages/ai/src/avaliacao/avaliacao.teste.ts:145,0,no,,,proposed,codex2,
packages-ai-test-title-accae527,packages-ai,1,test-title,normalização do rótulo,label normalization,packages/ai/src/classificacao/classificacao.teste.ts:87,0,no,,,proposed,codex2,
packages-ai-test-title-afbb15e9,packages-ai,1,test-title,"critério fatal reprovado zera a nota, mas guarda quanto valeria",a failed fatal criterion zeros the score but keeps what it would have been worth,packages/ai/src/avaliacao/avaliacao.teste.ts:116,0,no,,,proposed,codex2,
packages-ai-test-title-bbfbc9d2,packages-ai,1,test-title,"usa o nome quando tem, e o papel quando não tem","uses the name when there is one, and the role when there is not",packages/ai/src/transcricao/transcricao.teste.ts:31,0,no,,,proposed,codex2,
packages-ai-test-title-be62bd0b,packages-ai,1,test-title,preparo das opções,option preparation,packages/ai/src/classificacao/classificacao.teste.ts:42,0,no,,,proposed,codex2,
packages-ai-test-title-c2af9cbe,packages-ai,1,test-title,fração do valor,fraction of the value,packages/ai/src/avaliacao/avaliacao.teste.ts:54,0,no,,,proposed,codex2,
packages-ai-test-title-c6bdd934,packages-ai,1,test-title,colapsa quebras de linha para a transcrição continuar uma linha por mensagem,collapses line breaks so the transcript stays one line per message,packages/ai/src/transcricao/transcricao.teste.ts:118,0,no,,,proposed,codex2,
packages-ai-test-title-cc4d729c,packages-ai,1,test-title,aceita opção sem subcategoria,accepts an option without a subcategory,packages/ai/src/classificacao/classificacao.teste.ts:122,0,no,,,proposed,codex2,
packages-ai-test-title-cfca9f64,packages-ai,1,test-title,descreve mídia com nome de arquivo e legenda,describes media with file name and caption,packages/ai/src/transcricao/transcricao.teste.ts:72,0,no,,,proposed,codex2,
packages-ai-test-title-dfa95c9e,packages-ai,1,test-title,"corta mensagem gigante individualmente, sem estourar a linha","trims a giant message individually, without overflowing the line",packages/ai/src/transcricao/transcricao.teste.ts:124,0,no,,,proposed,codex2,
packages-ai-test-title-e7e0ef58,packages-ai,1,test-title,avaliarConversa,evaluateConversation,packages/ai/src/avaliacao/avaliacao.teste.ts:210,12,no,,,proposed,codex2,
